Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time
RKLB,104.92,Call,120,2026-06-18T16:30:00-05:00,2,"0.47 x 39","0.50 x 25",0.48,471,mid,22600,14194,14415,143.37%,0.11302537756711,MLAT,N/A,"10:05:16 ET"
RKLB,106.92,Call,120,2026-06-18T16:30:00-05:00,2,"0.58 x 35","0.63 x 40",0.58,387,bid,22400,19465,14415,128.17%,0.12160732718594,AUTO,N/A,"14:51:41 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.51 x 85","0.58 x 129",0.54,411,mid,22100,12104,14415,145.71%,0.091607084423908,MLAT,N/A,"10:01:44 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.51 x 140","0.58 x 70",0.54,411,mid,22100,12104,14415,145.71%,0.091607084423908,MLAT,N/A,"10:02:02 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.51 x 84","0.55 x 17",0.53,411,mid,21700,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:01:56 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.54 x 53","0.59 x 41",0.55,390,mid,21400,12104,14415,145.71%,0.091607084423908,MLFT,N/A,"10:02:26 ET"
RKLB,108.01,Put,75,2026-07-17T16:30:00-05:00,31,"1.33 x 10","1.55 x 267",1.41,149,mid,21000,455,5345,102.54%,-0.0838472182,MLAT,N/A,"09:30:13 ET"
RKLB,107.21,Call,115,2026-06-18T16:30:00-05:00,2,"1.32 x 150","1.32 x 26",1.32,150,ask,19800,24077,9177,125.29%,0.23950081572266,AUTO,N/A,"14:09:49 ET"
RKLB,103.33,Call,115,2026-06-18T16:30:00-05:00,2,"1.07 x 77","1.18 x 17",1.16,168,mid,19400,11141,9177,143.56%,0.17054288715092,MLET,N/A,"10:02:16 ET"
RKLB,107.21,Put,100,2026-06-18T16:30:00-05:00,2,"1.18 x 116","1.28 x 130",1.18,165,bid,19400,2783,6185,124.07%,-0.2101246494,AUTO,N/A,"14:10:55 ET"
RKLB,103.33,Call,115,2026-06-18T16:30:00-05:00,2,"1.08 x 38","1.19 x 59",1.13,168,mid,18900,11141,9177,143.56%,0.17054288715092,MLET,N/A,"10:02:09 ET"
RKLB,104.435,Call,120,2026-06-18T16:30:00-05:00,2,"0.50 x 142","0.55 x 20",0.51,333,mid,16900,15227,14415,143.57%,0.10522224736115,MLET,N/A,"10:11:11 ET"
RKLB,106.42,Call,116,2026-06-18T16:30:00-05:00,2,"1.00 x 149","1.20 x 43",1.1,150,mid,16500,280,682,130.21%,0.19928928607458,SLAN,N/A,"11:55:37 ET"
RKLB,103.33,Call,115,2026-06-18T16:30:00-05:00,2,"1.06 x 86","1.13 x 74",1.14,141,ask,16000,11141,9177,143.56%,0.17054288715092,MESL,N/A,"10:02:39 ET"
RKLB,105.1251,Call,115,2026-06-18T16:30:00-05:00,2,"1.10 x 121","1.25 x 57",1.19,131,mid,15500,20748,9177,135.70%,0.19997944390305,MLAT,N/A,"11:21:51 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.55 x 5","0.60 x 87",0.57,247,mid,14000,12104,14415,145.71%,0.091607084423908,MLAT,N/A,"10:00:58 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.54 x 29","0.59 x 78",0.54,255,bid,13700,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:02:45 ET"
RKLB,103.33,Call,115,2026-06-18T16:30:00-05:00,2,"1.06 x 27","1.13 x 39",1.11,122,mid,13500,11141,9177,143.56%,0.17054288715092,MLET,N/A,"10:02:46 ET"
RKLB,108.01,Put,70,2026-07-17T16:30:00-05:00,31,"0.63 x 75","1.10 x 127",0.9,149,mid,13400,451,3770,103.72%,-0.0552857427,MLAT,N/A,"09:30:13 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.51 x 81","0.58 x 111",0.55,243,mid,13300,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:01:50 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.54 x 52","0.59 x 83",0.54,243,bid,13100,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:02:16 ET"
RKLB,105.5,Call,120,2026-06-18T16:30:00-05:00,2,"0.86 x 61","1.05 x 147",0.93,140,mid,13000,5839,14415,148.36%,0.1322035654744,MLET,N/A,"09:39:56 ET"
RKLB,104.615,Call,120,2026-06-18T16:30:00-05:00,2,"0.59 x 267","0.62 x 2",0.59,201,bid,11800,6327,14415,144.66%,0.11009543429127,AUTO,N/A,"09:46:49 ET"
RKLB,104.92,Call,120,2026-06-18T16:30:00-05:00,2,"0.56 x 29","0.59 x 43",0.59,200,ask,11800,14194,14415,143.37%,0.11302537756711,SLAN,N/A,"10:07:37 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.54 x 51","0.59 x 78",0.56,200,mid,11200,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:02:39 ET"
RKLB,107.185,Call,120,2026-06-18T16:30:00-05:00,2,"0.59 x 32","0.65 x 110",0.59,174,bid,10200,17767,14415,127.39%,0.12537506300461,AUTO,N/A,"14:36:55 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.54 x 22","0.59 x 40",0.57,168,mid,9500,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:02:09 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.54 x 71","0.59 x 48",0.56,168,mid,9400,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:02:16 ET"
RKLB,104.615,Call,120,2026-06-18T16:30:00-05:00,2,"0.59 x 86","0.62 x 2",0.59,155,bid,9100,6327,14415,144.66%,0.11009543429127,AUTO,N/A,"09:46:49 ET"
RKLB,106.19,Call,120,2026-06-18T16:30:00-05:00,2,"0.56 x 150","0.57 x 10",0.56,150,bid,8400,17133,14415,131.11%,0.11328475735399,AUTO,N/A,"13:43:25 ET"
RKLB,106.37,Call,200,2026-07-17T16:30:00-05:00,31,"0.37 x 41","0.37 x 225",0.37,225,ask,8300,256,1006,109.90%,0.035840735978073,AUTO,N/A,"12:10:18 ET"
RKLB,106.3,Call,120,2026-06-18T16:30:00-05:00,2,"0.60 x 81","0.65 x 130",0.65,106,ask,6800,16666,14415,135.72%,0.12414007068359,SLAN,N/A,"12:03:53 ET"
RKLB,103.33,Call,120,2026-06-18T16:30:00-05:00,2,"0.54 x 21","0.59 x 109",0.55,122,mid,6700,12104,14415,145.71%,0.091607084423908,MLET,N/A,"10:02:46 ET"
RKLB,104.92,Call,120,2026-06-18T16:30:00-05:00,2,"0.45 x 113","0.46 x 111",0.46,111,ask,5100,14194,14415,143.37%,0.11302537756711,AUTO,N/A,"10:04:49 ET"
"Downloaded from Barchart.com as of 06-17-2026 01:36am CDT"
